Model,MSO4104B-L
Firmware Version,2.90

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.02
Horizontal Delay,0.0488
Sample Interval,2e-05
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Vertical Position,0.16
,
,
,
Label,BATT_V
TIME,CH1
1.8880e-02,-0.00296094
1.8900e-02,0.0089375
1.8920e-02,-0.00144531
1.8940e-02,-0.00123438
1.8960e-02,0.00223438
1.8980e-02,-0.00499219
1.9000e-02,-0.0139297
1.9020e-02,0.00876562
1.9040e-02,0.00132031
1.9060e-02,-0.00434375
1.9080e-02,0.00814844
1.9100e-02,0.00514844
1.9120e-02,-0.00535937
1.9140e-02,0.00449219
1.9160e-02,0.00626563
1.9180e-02,-0.0125781
1.9200e-02,-0.000320313
1.9220e-02,-0.00459375
1.9240e-02,-0.0101406
1.9260e-02,-0.00251562
1.9280e-02,0.00275781
1.9300e-02,0.001125
1.9320e-02,0.00339844
1.9340e-02,0.0011875
1.9360e-02,-0.00489063
1.9380e-02,-0.00879688
1.9400e-02,0.00470313
1.9420e-02,-0.0021875
1.9440e-02,0.0011875
1.9460e-02,0.00248438
1.9480e-02,-0.0071875
1.9500e-02,-0.000117187
1.9520e-02,-0.00374219
1.9540e-02,-0.00875
1.9560e-02,0.00708594
1.9580e-02,0.00651563
1.9600e-02,0.000304687
1.9620e-02,0.000914062
1.9640e-02,-0.00632813
1.9660e-02,-0.00028125
1.9680e-02,-0.00929687
1.9700e-02,-0.00316406
1.9720e-02,0.00565625
1.9740e-02,-0.00821094
1.9760e-02,-0.000382813
1.9780e-02,0.0103359
1.9800e-02,-0.0100703
1.9820e-02,-0.00711719
1.9840e-02,0.00121094
1.9860e-02,-0.00285937
1.9880e-02,-0.00322656
1.9900e-02,0.00514062
1.9920e-02,0.00289063
1.9940e-02,-0.00657813
1.9960e-02,-0.00158594
1.9980e-02,0.00264063
2.0000e-02,-0.00765625
2.0020e-02,0.000226562
2.0040e-02,0.0113516
2.0060e-02,-0.00336719
2.0080e-02,0.00804687
2.0100e-02,-0.000359375
2.0120e-02,-0.00550781
2.0140e-02,-0.00701563
2.0160e-02,-0.00335938
2.0180e-02,-0.01175
2.0200e-02,-0.0110156
2.0220e-02,0.00609375
2.0240e-02,-0.00425781
2.0260e-02,-0.00090625
2.0280e-02,0.00714062
2.0300e-02,0.00303125
2.0320e-02,-0.00628906
2.0340e-02,0.000359375
2.0360e-02,-0.00178906
2.0380e-02,-0.00810938
2.0400e-02,-0.00189844
2.0420e-02,-0.00096875
2.0440e-02,-0.000726562
2.0460e-02,-0.00702344
2.0480e-02,0.00236719
2.0500e-02,0.000796875
2.0520e-02,-0.014625
2.0540e-02,-0.00844531
2.0560e-02,0.0140469
2.0580e-02,0.0113437
2.0600e-02,-0.0133984
2.0620e-02,-0.00244531
2.0640e-02,-0.00800781
2.0660e-02,0.00222656
2.0680e-02,0.000351562
2.0700e-02,-0.00227344
2.0720e-02,0.00369531
2.0740e-02,-0.00261719
2.0760e-02,-0.00621875
2.0780e-02,-0.00578906
2.0800e-02,-0.00248438
2.0820e-02,-0.000554687
2.0840e-02,-0.00290625
2.0860e-02,0.000828125
2.0880e-02,0.00114844
2.0900e-02,-0.0100859
2.0920e-02,0.00227344
2.0940e-02,-0.0125391
2.0960e-02,-0.00370312
2.0980e-02,0.00390625
2.1000e-02,-0.00826563
2.1020e-02,0.0011875
2.1040e-02,-0.00239844
2.1060e-02,-0.0100234
2.1080e-02,0.00347656
2.1100e-02,0.0132266
2.1120e-02,-0.00421875
2.1140e-02,0.005625
2.1160e-02,0.006375
2.1180e-02,-0.0108203
2.1200e-02,-0.00996875
2.1220e-02,-0.00588281
2.1240e-02,-0.0134375
2.1260e-02,-0.00458594
2.1280e-02,-0.00128906
2.1300e-02,-0.00813281
2.1320e-02,0.0049375
2.1340e-02,-0.00120313
2.1360e-02,-0.0061875
2.1380e-02,-0.000890625
2.1400e-02,0.000710937
2.1420e-02,-0.00294531
2.1440e-02,0.00785938
2.1460e-02,-0.00707031
2.1480e-02,-0.0100391
2.1500e-02,0.00122656
2.1520e-02,-0.00492969
2.1540e-02,-0.00127344
2.1560e-02,0.00394531
2.1580e-02,-0.00152344
2.1600e-02,-0.0144922
2.1620e-02,-0.000828125
2.1640e-02,-0.00446094
2.1660e-02,-0.0035
2.1680e-02,-0.00138281
2.1700e-02,-0.00179687
2.1720e-02,-0.00127344
2.1740e-02,-0.00447656
2.1760e-02,-0.00970312
2.1780e-02,-0.00944531
2.1800e-02,0.002125
2.1820e-02,-0.009375
2.1840e-02,0.00364062
2.1860e-02,-0.00196875
2.1880e-02,-0.00752344
2.1900e-02,-0.00328906
2.1920e-02,-0.00433594
2.1940e-02,0.000429687
2.1960e-02,0.00807812
2.1980e-02,0.00175
2.2000e-02,-0.00814844
2.2020e-02,0.00185156
2.2040e-02,-0.0207031
2.2060e-02,-0.00460938
2.2080e-02,0.00480469
2.2100e-02,-0.00739844
2.2120e-02,-0.0018125
2.2140e-02,-0.0006875
2.2160e-02,-0.00502344
2.2180e-02,0.00105469
2.2200e-02,-0.00978125
2.2220e-02,-0.00865625
2.2240e-02,-0.00827344
2.2260e-02,0.000632812
2.2280e-02,-0.00964844
2.2300e-02,0.00510156
2.2320e-02,-0.000734375
2.2340e-02,-0.00338281
2.2360e-02,-0.000257813
2.2380e-02,-0.0107266
2.2400e-02,-0.00922656
2.2420e-02,-0.00235938
2.2440e-02,-0.000976562
2.2460e-02,-0.0049375
2.2480e-02,0.00574219
2.2500e-02,-0.0102109
2.2520e-02,-0.00828125
2.2540e-02,-0.00345313
2.2560e-02,-0.00810938
2.2580e-02,0.00197656
2.2600e-02,0.00282031
2.2620e-02,-0.00807813
2.2640e-02,-0.000960937
2.2660e-02,-0.0039375
2.2680e-02,-0.0194297
2.2700e-02,0.00414844
2.2720e-02,0.00748437
2.2740e-02,-0.012875
2.2760e-02,-0.00592188
2.2780e-02,0.00046875
2.2800e-02,-0.013125
2.2820e-02,-0.00179687
2.2840e-02,-0.00297656
2.2860e-02,-0.00107031
2.2880e-02,-0.00725781
2.2900e-02,-0.00228906
2.2920e-02,-0.009125
2.2940e-02,-0.00323438
2.2960e-02,0.000203125
2.2980e-02,0.000382812
2.3000e-02,-0.0050625
2.3020e-02,-0.0174766
2.3040e-02,0.00735937
2.3060e-02,-0.00685156
2.3080e-02,-0.00721094
2.3100e-02,-0.00571094
2.3120e-02,-0.00953906
2.3140e-02,-0.0104297
2.3160e-02,0.00114844
2.3180e-02,0.00697656
2.3200e-02,0.00130469
2.3220e-02,0.000421875
2.3240e-02,-0.00851563
2.3260e-02,-0.00192969
2.3280e-02,-0.00533594
2.3300e-02,-0.00889063
2.3320e-02,-0.00664062
2.3340e-02,-0.0106719
2.3360e-02,-0.0149844
2.3380e-02,-0.0099375
2.3400e-02,-0.00561719
2.3420e-02,-0.00897656
2.3440e-02,0.00873437
2.3460e-02,-0.00273437
2.3480e-02,-0.00986719
2.3500e-02,-0.00370312
2.3520e-02,-0.00386719
2.3540e-02,-0.00983594
2.3560e-02,-0.00379687
2.3580e-02,-0.00769531
2.3600e-02,-0.0154375
2.3620e-02,0.00196094
2.3640e-02,-0.0036875
2.3660e-02,-0.0018125
2.3680e-02,-0.00305469
2.3700e-02,-0.0135703
2.3720e-02,-0.00858594
2.3740e-02,0.00299219
2.3760e-02,-0.006375
2.3780e-02,-0.00159375
2.3800e-02,-0.000703125
2.3820e-02,-0.0150391
2.3840e-02,-0.00572656
2.3860e-02,0.000507812
2.3880e-02,-0.00766406
2.3900e-02,-0.00966406
2.3920e-02,-0.00417969
2.3940e-02,-0.00822656
2.3960e-02,-0.000757812
2.3980e-02,-0.00239844
2.4000e-02,-0.00564844
2.4020e-02,-0.00820313
2.4040e-02,-0.00427344
2.4060e-02,-0.00600781
2.4080e-02,0.00125
2.4100e-02,-7.03125e-05
2.4120e-02,-0.00953125
2.4140e-02,-0.008
2.4160e-02,-0.0166719
2.4180e-02,-0.0159922
2.4200e-02,-0.00665625
2.4220e-02,-0.0010625
2.4240e-02,-0.0009375
2.4260e-02,-0.00136719
2.4280e-02,-0.0112812
2.4300e-02,-0.0056875
2.4320e-02,-0.000195313
2.4340e-02,-0.00585156
2.4360e-02,-0.0054375
2.4380e-02,-0.000757812
2.4400e-02,-0.0124453
2.4420e-02,-0.00617969
2.4440e-02,-0.000398438
2.4460e-02,-0.00824219
2.4480e-02,-0.00872656
2.4500e-02,-0.00564062
2.4520e-02,-0.0126719
2.4540e-02,-0.00339063
2.4560e-02,0.00127344
2.4580e-02,-0.00619531
2.4600e-02,-0.00640625
2.4620e-02,-0.00816406
2.4640e-02,-0.0123906
2.4660e-02,-0.0011875
2.4680e-02,-0.00189062
2.4700e-02,-0.00442188
2.4720e-02,-0.00486719
2.4740e-02,-0.00767187
2.4760e-02,-0.0121172
2.4780e-02,-0.00065625
2.4800e-02,-0.00510938
2.4820e-02,-0.00842188
2.4840e-02,-0.000539062
2.4860e-02,-0.0101953
2.4880e-02,-0.00485937
2.4900e-02,0.00255469
2.4920e-02,-0.00564844
2.4940e-02,-0.0129375
2.4960e-02,-0.00310938
2.4980e-02,-0.0135625
2.5000e-02,-0.0098125
2.5020e-02,0.00339062
2.5040e-02,-0.00171875
2.5060e-02,-0.00423438
2.5080e-02,-0.00157812
2.5100e-02,-0.0102422
2.5120e-02,-0.0102969
2.5140e-02,-0.00248438
2.5160e-02,-0.007
2.5180e-02,-0.0132656
2.5200e-02,1.5625e-05
2.5220e-02,-0.0156016
2.5240e-02,-0.0122578
2.5260e-02,-0.00535937
2.5280e-02,-0.00271094
2.5300e-02,-0.00696875
2.5320e-02,-0.000640625
2.5340e-02,-0.00546875
2.5360e-02,-0.0101484
2.5380e-02,0.00161719
2.5400e-02,-0.00727344
2.5420e-02,-0.00797656
2.5440e-02,-0.00247656
2.5460e-02,-0.01325
2.5480e-02,-0.0113359
2.5500e-02,-0.0054375
2.5520e-02,-0.00367187
2.5540e-02,-0.00589063
2.5560e-02,-0.00414063
2.5580e-02,-0.0161953
2.5600e-02,-0.00976562
2.5620e-02,-0.00096875
2.5640e-02,-0.00547656
2.5660e-02,-0.00836719
2.5680e-02,-0.00775
2.5700e-02,-0.00403125
2.5720e-02,-0.00492969
2.5740e-02,-0.0005625
2.5760e-02,-0.0184531
2.5780e-02,-0.00926562
2.5800e-02,-0.00495313
2.5820e-02,-0.00374219
2.5840e-02,-0.00390625
2.5860e-02,-0.00349219
2.5880e-02,-0.0130938
2.5900e-02,-0.00467969
2.5920e-02,-0.000570312
2.5940e-02,-0.008375
2.5960e-02,-0.00478125
2.5980e-02,-0.00434375
2.6000e-02,-0.0114531
2.6020e-02,-0.00140625
2.6040e-02,0.0049375
2.6060e-02,-0.00751562
2.6080e-02,-0.00391406
2.6100e-02,-0.00325
2.6120e-02,-0.0120156
2.6140e-02,-0.0143828
2.6160e-02,-0.00117188
2.6180e-02,-0.0141484
2.6200e-02,-0.00441406
2.6220e-02,-0.00192969
2.6240e-02,-0.00746094
2.6260e-02,-0.00953906
2.6280e-02,0.00229688
2.6300e-02,-0.0065
2.6320e-02,-0.00482812
2.6340e-02,-0.00205469
2.6360e-02,-0.0106016
2.6380e-02,-0.00775781
2.6400e-02,-0.000515625
2.6420e-02,-0.00329688
2.6440e-02,-0.0138594
2.6460e-02,0.00185937
2.6480e-02,-0.0128828
2.6500e-02,-0.0200469
2.6520e-02,0.0098125
2.6540e-02,-0.00260937
2.6560e-02,-0.00597656
2.6580e-02,-0.00635938
2.6600e-02,-0.00297656
2.6620e-02,-0.0188828
2.6640e-02,0.00040625
2.6660e-02,-0.0003125
2.6680e-02,-0.00920312
2.6700e-02,-0.00053125
2.6720e-02,-0.0136016
2.6740e-02,-0.0145781
2.6760e-02,-0.00113281
2.6780e-02,0.001125
2.6800e-02,-0.0121875
2.6820e-02,-0.00215625
2.6840e-02,-0.00608594
2.6860e-02,-0.0138125
2.6880e-02,0.00327344
2.6900e-02,-0.00413281
2.6920e-02,-0.0112891
2.6940e-02,-0.00310938
2.6960e-02,-0.00994531
2.6980e-02,-0.00763281
2.7000e-02,-0.00328125
2.7020e-02,0.00485938
2.7040e-02,-0.00571094
2.7060e-02,-0.00291406
2.7080e-02,-0.00103125
2.7100e-02,-0.0127422
2.7120e-02,-0.002
2.7140e-02,-0.00541406
2.7160e-02,-0.010625
2.7180e-02,-0.0101094
2.7200e-02,-0.00428125
2.7220e-02,-0.0099375
2.7240e-02,-0.00879688
2.7260e-02,-0.00342969
2.7280e-02,-0.00728125
2.7300e-02,-0.00974219
2.7320e-02,0.00565625
2.7340e-02,-0.000757812
2.7360e-02,-0.0108594
2.7380e-02,0.00242188
2.7400e-02,-0.017625
2.7420e-02,-0.00882813
2.7440e-02,0.00364844
2.7460e-02,-0.000804687
2.7480e-02,-0.00901562
2.7500e-02,-0.00209375
2.7520e-02,-0.00567187
2.7540e-02,-0.0140391
2.7560e-02,0.00421094
2.7580e-02,-0.001375
2.7600e-02,-0.00413281
2.7620e-02,-0.00071875
2.7640e-02,-0.00545312
2.7660e-02,-0.0148828
2.7680e-02,-0.00891406
2.7700e-02,0.00166406
2.7720e-02,-0.0125156
2.7740e-02,-0.000398438
2.7760e-02,0.00267188
2.7780e-02,-0.0105156
2.7800e-02,-0.00826563
2.7820e-02,-0.0049375
2.7840e-02,-0.00349219
2.7860e-02,-0.00840625
2.7880e-02,0.00582031
2.7900e-02,-0.00160937
2.7920e-02,-0.0170469
2.7940e-02,0.00171875
2.7960e-02,-0.00414844
2.7980e-02,-0.00960156
2.8000e-02,0.00148437
2.8020e-02,0.00482813
2.8040e-02,-0.0049375
2.8060e-02,-0.000820312
2.8080e-02,-0.000382813
2.8100e-02,-0.00482812
2.8120e-02,-0.0114062
2.8140e-02,0.00115625
2.8160e-02,-0.0153437
2.8180e-02,-0.00722656
2.8200e-02,0.00142969
2.8220e-02,-0.0109687
2.8240e-02,-0.00471875
2.8260e-02,-0.00300781
2.8280e-02,-0.00548437
2.8300e-02,-0.0143047
2.8320e-02,0.00207031
2.8340e-02,-0.00084375
2.8360e-02,-0.00892188
2.8380e-02,0.00169531
2.8400e-02,-0.00557812
2.8420e-02,-0.0142031
2.8440e-02,-0.00492969
2.8460e-02,0.00257031
2.8480e-02,-0.00667969
2.8500e-02,-0.0015625
2.8520e-02,0.00444531
2.8540e-02,-0.0148203
2.8560e-02,-0.00408594
2.8580e-02,-0.000890625
2.8600e-02,-0.00575781
2.8620e-02,-0.00153906
2.8640e-02,-0.0009375
2.8660e-02,-0.00472656
2.8680e-02,-0.0156719
2.8700e-02,-0.00234375
2.8720e-02,0.00192969
2.8740e-02,-0.00578125
2.8760e-02,0.00575
2.8780e-02,0.00364844
2.8800e-02,-0.0108437
2.8820e-02,-0.000726562
2.8840e-02,0.0026875
2.8860e-02,-0.00795313
2.8880e-02,-0.00732813
2.8900e-02,-0.000757812
2.8920e-02,-0.010625
2.8940e-02,-0.00655469
2.8960e-02,-0.00223438
2.8980e-02,0.00520312
2.9000e-02,-0.0232812
2.9020e-02,-0.00192969
2.9040e-02,0.0122344
2.9060e-02,-0.00440625
2.9080e-02,-0.0151094
2.9100e-02,-0.00524219
2.9120e-02,-0.000617187
2.9140e-02,-0.00530469
2.9160e-02,0.00302344
2.9180e-02,-0.00528125
2.9200e-02,-0.00430469
2.9220e-02,0.00578906
2.9240e-02,-0.0122266
2.9260e-02,0.00764063
2.9280e-02,-0.00183594
2.9300e-02,-0.00485156
2.9320e-02,-0.00084375
2.9340e-02,-0.00459375
2.9360e-02,-0.0123281
2.9380e-02,-0.00665625
2.9400e-02,-0.0026875
2.9420e-02,-0.001375
2.9440e-02,-0.00582031
2.9460e-02,0.00454688
2.9480e-02,-0.009875
2.9500e-02,0.00196094
2.9520e-02,-0.00860938
2.9540e-02,-0.0100078
2.9560e-02,-0.00319531
2.9580e-02,0.00107812
2.9600e-02,-0.00854688
2.9620e-02,0.00653906
2.9640e-02,0.00152344
2.9660e-02,-0.00652344
2.9680e-02,-0.00148438
2.9700e-02,-0.00317969
2.9720e-02,-0.0131797
2.9740e-02,0.00199219
2.9760e-02,-0.00335938
2.9780e-02,-0.00594531
2.9800e-02,0.00209375
2.9820e-02,-0.00428125
2.9840e-02,-0.005375
2.9860e-02,-0.00332031
2.9880e-02,-0.00480469
2.9900e-02,-0.00767187
2.9920e-02,0.0112187
2.9940e-02,-0.00377344
2.9960e-02,-3.90625e-05
2.9980e-02,-0.00285156
3.0000e-02,-0.0114141
3.0020e-02,0.00571875
3.0040e-02,0.00096875
3.0060e-02,0.00147656
3.0080e-02,0.00390625
3.0100e-02,0.00209375
3.0120e-02,-0.00898437
3.0140e-02,-0.000898437
3.0160e-02,-0.00809375
3.0180e-02,-0.00792188
3.0200e-02,0.00267188
3.0220e-02,-0.00246875
3.0240e-02,-0.0170391
3.0260e-02,0.00745312
3.0280e-02,-0.010125
3.0300e-02,-0.0069375
3.0320e-02,0.00225
3.0340e-02,0.00353125
3.0360e-02,-0.00614844
3.0380e-02,0.000257812
3.0400e-02,-0.0036875
3.0420e-02,0.00219531
3.0440e-02,0.00246875
3.0460e-02,-0.00728906
3.0480e-02,0.00783594
3.0500e-02,0.00203906
3.0520e-02,0.00364844
3.0540e-02,-0.00697656
3.0560e-02,-0.00297656
3.0580e-02,-0.00478906
3.0600e-02,0.00239844
3.0620e-02,-0.00711719
3.0640e-02,-0.0153828
3.0660e-02,0.000828125
3.0680e-02,-0.0129609
3.0700e-02,-0.00109375
3.0720e-02,0.00834375
3.0740e-02,-0.00635938
3.0760e-02,-0.00430469
3.0780e-02,0.00967187
3.0800e-02,0.00444531
3.0820e-02,-0.00410938
3.0840e-02,-0.00614844
3.0860e-02,-0.00649219
3.0880e-02,0.00703906
3.0900e-02,0.00021875
3.0920e-02,-0.00899219
3.0940e-02,-0.00260937
3.0960e-02,0.00305469
3.0980e-02,0.00021875
3.1000e-02,0.00415625
3.1020e-02,-0.00296094
3.1040e-02,-0.0040625
3.1060e-02,0.00558594
3.1080e-02,-0.000484375
3.1100e-02,-0.0040625
3.1120e-02,0.00666406
3.1140e-02,-0.0005625
3.1160e-02,0.00114844
3.1180e-02,0.00115625
3.1200e-02,-0.0214844
3.1220e-02,-0.00155469
3.1240e-02,-0.0142578
3.1260e-02,-0.00365625
3.1280e-02,-0.00710938
3.1300e-02,0.00803906
3.1320e-02,-0.00475781
3.1340e-02,-0.00345313
3.1360e-02,0.00760937
3.1380e-02,-0.00188281
3.1400e-02,0.00295313
3.1420e-02,0.00142969
3.1440e-02,0.00059375
3.1460e-02,0.00957031
3.1480e-02,-0.00216406
3.1500e-02,-0.00692969
3.1520e-02,-0.00617969
3.1540e-02,0.00533594
3.1560e-02,-0.00113281
3.1580e-02,0.00767188
3.1600e-02,-0.000773437
3.1620e-02,-0.003125
3.1640e-02,-0.00453125
3.1660e-02,-0.0088125
3.1680e-02,0.00258594
3.1700e-02,0.00960156
3.1720e-02,0.00305469
3.1740e-02,-0.0001875
3.1760e-02,0.00159375
3.1780e-02,-0.00696875
3.1800e-02,-0.00167969
3.1820e-02,0.00321875
3.1840e-02,0.00170312
3.1860e-02,0.00561719
3.1880e-02,0.000460937
3.1900e-02,-0.00998438
3.1920e-02,0.00189844
3.1940e-02,-0.0043125
3.1960e-02,0.00501562
3.1980e-02,0.00695313
3.2000e-02,-0.00328906
3.2020e-02,-0.0065625
3.2040e-02,0.00185937
3.2060e-02,-0.00423438
3.2080e-02,0.0069375
3.2100e-02,0.0114219
3.2120e-02,0.00028125
3.2140e-02,-0.00205469
3.2160e-02,-0.00179687
3.2180e-02,-0.0113516
3.2200e-02,-0.00329688
3.2220e-02,-0.00482812
3.2240e-02,-0.0058125
3.2260e-02,0.00277344
3.2280e-02,0.00257813
3.2300e-02,-0.00611719
3.2320e-02,-0.00328125
3.2340e-02,0.00110156
3.2360e-02,-0.00270312
3.2380e-02,0.00454688
3.2400e-02,-0.00547656
3.2420e-02,-0.00478906
3.2440e-02,0.0146484
3.2460e-02,-0.000734375
3.2480e-02,0.00397656
3.2500e-02,0.0107109
3.2520e-02,-0.00195312
3.2540e-02,0.00503125
3.2560e-02,0.00320312
3.2580e-02,-0.00867969
3.2600e-02,-0.00353125
3.2620e-02,0.00472656
3.2640e-02,-0.00319531
3.2660e-02,-0.0038125
3.2680e-02,0.00499219
3.2700e-02,-0.00725
3.2720e-02,0.00175
3.2740e-02,0.00480469
3.2760e-02,0.00258594
3.2780e-02,0.00485938
3.2800e-02,-0.0003125
3.2820e-02,-0.00892188
3.2840e-02,0.00246875
3.2860e-02,0.00957812
3.2880e-02,-0.00278125
3.2900e-02,0.00100781
3.2920e-02,-0.00341406
3.2940e-02,-0.00888281
3.2960e-02,0.000765625
3.2980e-02,0.0103672
3.3000e-02,0.00244531
3.3020e-02,0.0080625
3.3040e-02,-0.00270312
3.3060e-02,-0.00485937
3.3080e-02,0.0004375
3.3100e-02,0.00210156
3.3120e-02,-0.00949219
3.3140e-02,0.0030625
3.3160e-02,-0.00329688
3.3180e-02,-0.00515625
3.3200e-02,0.00320312
3.3220e-02,-0.00117969
3.3240e-02,0.00124219
3.3260e-02,0.00565625
3.3280e-02,0.00584375
3.3300e-02,-0.0016875
3.3320e-02,-0.00164062
3.3340e-02,-0.0103672
3.3360e-02,-0.00516406
3.3380e-02,0.0109297
3.3400e-02,0.000609375
3.3420e-02,-0.000226563
3.3440e-02,0.002625
3.3460e-02,-0.00650781
3.3480e-02,0.00161719
3.3500e-02,0.00967969
3.3520e-02,0.00586719
3.3540e-02,-0.00629688
3.3560e-02,-0.00371094
3.3580e-02,-0.00383594
3.3600e-02,-0.00164062
3.3620e-02,0.00771094
3.3640e-02,-0.00417969
3.3660e-02,-0.00360937
3.3680e-02,0.00214063
3.3700e-02,-0.000210938
3.3720e-02,0.000234375
3.3740e-02,0.00676563
3.3760e-02,-0.00298438
3.3780e-02,-0.00367187
3.3800e-02,0.0121094
3.3820e-02,-0.000429688
3.3840e-02,0.000320312
3.3860e-02,0.00360156
3.3880e-02,-0.0026875
3.3900e-02,-0.00244531
3.3920e-02,0.00830469
3.3940e-02,-0.000890625
3.3960e-02,0.00579687
3.3980e-02,-0.00114063
3.4000e-02,-0.00421094
3.4020e-02,-0.00155469
3.4040e-02,0.0133672
3.4060e-02,0.0004375
3.4080e-02,0.00627344
3.4100e-02,0.011625
3.4120e-02,-0.005875
3.4140e-02,-0.00114844
3.4160e-02,-0.00226563
3.4180e-02,-0.00626563
3.4200e-02,-0.00895312
3.4220e-02,-0.000765625
3.4240e-02,-0.00875
3.4260e-02,-0.00264062
3.4280e-02,0.00172656
3.4300e-02,-0.00271094
3.4320e-02,-0.00300781
3.4340e-02,0.0134688
3.4360e-02,-0.00904687
3.4380e-02,0.00226563
3.4400e-02,0.0013125
3.4420e-02,-0.0038125
3.4440e-02,-0.00376562
3.4460e-02,0.00728125
3.4480e-02,0.00028125
3.4500e-02,-0.00629688
3.4520e-02,0.002875
3.4540e-02,0.000953125
3.4560e-02,0.00217969
3.4580e-02,0.00678906
3.4600e-02,-0.00303906
3.4620e-02,-0.00109375
3.4640e-02,-0.00201563
3.4660e-02,-0.00714844
3.4680e-02,-0.00646094
3.4700e-02,0.00453125
3.4720e-02,-0.00353125
3.4740e-02,0.000554687
3.4760e-02,0.00125781
3.4780e-02,-0.00189844
3.4800e-02,-0.00821094
3.4820e-02,0.00574219
3.4840e-02,0.00267188
3.4860e-02,-0.00632031
3.4880e-02,0.00626563
3.4900e-02,-0.00775
3.4920e-02,0.0034375
3.4940e-02,0.00146094
3.4960e-02,-7.8125e-05
3.4980e-02,0.00213281
3.5000e-02,0.00260938
3.5020e-02,0.00763281
3.5040e-02,0.00277344
3.5060e-02,0.00789063
3.5080e-02,0.0115312
3.5100e-02,-0.0109219
3.5120e-02,0.000429687
3.5140e-02,-0.008625
3.5160e-02,-0.01575
3.5180e-02,-0.00213281
3.5200e-02,0.00429688
3.5220e-02,0.00160156
3.5240e-02,0.00844531
3.5260e-02,0.00364844
3.5280e-02,-0.00792188
3.5300e-02,0.00755469
3.5320e-02,0.0001875
3.5340e-02,0.00601563
3.5360e-02,-0.00142188
3.5380e-02,-0.00304688
3.5400e-02,-0.006875
3.5420e-02,-0.00103125
3.5440e-02,-2.34375e-05
3.5460e-02,-0.00385937
3.5480e-02,-0.0115703
3.5500e-02,0.00872656
3.5520e-02,-0.0115937
3.5540e-02,0.000554687
3.5560e-02,0.00466406
3.5580e-02,-0.00171875
3.5600e-02,-0.000890625
3.5620e-02,0.000453125
3.5640e-02,0.000507812
3.5660e-02,-0.00282031
3.5680e-02,0.004875
3.5700e-02,-0.00407813
3.5720e-02,0.00196875
3.5740e-02,0.00364062
3.5760e-02,-0.00176562
3.5780e-02,-0.0114844
3.5800e-02,-0.000671875
3.5820e-02,0.00279688
3.5840e-02,-0.0121172
3.5860e-02,0.00661719
3.5880e-02,0.00796094
3.5900e-02,-0.0118281
3.5920e-02,0.0043125
3.5940e-02,-0.0035625
3.5960e-02,-0.00708594
3.5980e-02,0.00346875
3.6000e-02,0.00977344
3.6020e-02,0.000695312
3.6040e-02,-0.00953125
3.6060e-02,0.00699219
3.6080e-02,-0.00359375
3.6100e-02,-0.000484375
3.6120e-02,0.0123516
3.6140e-02,-0.00141406
3.6160e-02,-0.00310938
3.6180e-02,0.00253906
3.6200e-02,-0.00724219
3.6220e-02,-0.00802344
3.6240e-02,-0.00357031
3.6260e-02,-0.00659375
3.6280e-02,-0.0034375
3.6300e-02,-0.00304688
3.6320e-02,-0.00121875
3.6340e-02,0.0001875
3.6360e-02,0.00575781
3.6380e-02,3.125e-05
3.6400e-02,-0.00942187
3.6420e-02,7.8125e-06
3.6440e-02,-0.00415625
3.6460e-02,-0.00732031
3.6480e-02,-8.59375e-05
3.6500e-02,0.00541406
3.6520e-02,-0.00721094
3.6540e-02,0.000320312
3.6560e-02,0.000125
3.6580e-02,-0.00367187
3.6600e-02,0.00175781
3.6620e-02,0.00686719
3.6640e-02,-0.00520313
3.6660e-02,-0.0149297
3.6680e-02,0.00142187
3.6700e-02,-0.00472656
3.6720e-02,-0.00615625
3.6740e-02,0.003375
3.6760e-02,-0.00898437
3.6780e-02,-0.00671094
3.6800e-02,0.0068125
3.6820e-02,0.00646094
3.6840e-02,-0.00071875
3.6860e-02,-0.00116406
3.6880e-02,0.0143203
3.6900e-02,0.000148437
3.6920e-02,-0.00532812
3.6940e-02,-0.000257813
3.6960e-02,-0.00538281
3.6980e-02,-0.00141406
3.7000e-02,0.000554687
3.7020e-02,0.0053125
3.7040e-02,0.00132812
3.7060e-02,-0.00164844
3.7080e-02,-0.00160937
3.7100e-02,-0.0106875
3.7120e-02,-0.0168828
3.7140e-02,-0.00707031
3.7160e-02,-0.0215234
3.7180e-02,-0.00164062
3.7200e-02,0.0137266
3.7220e-02,-0.00413281
3.7240e-02,-0.0180781
3.7260e-02,0.00728906
3.7280e-02,0.0167813
3.7300e-02,-0.0056875
3.7320e-02,0.00763281
3.7340e-02,0.00975781
3.7360e-02,-0.00563281
3.7380e-02,-0.00282031
3.7400e-02,0.00309375
3.7420e-02,-0.00571875
3.7440e-02,-0.00282031
3.7460e-02,-0.00283594
3.7480e-02,-0.0159766
3.7500e-02,-0.00921875
3.7520e-02,-0.00505469
3.7540e-02,-0.00848438
3.7560e-02,0.00578906
3.7580e-02,-0.002
3.7600e-02,-0.0049375
3.7620e-02,0.00619531
3.7640e-02,0.00889062
3.7660e-02,-0.000703125
3.7680e-02,-0.0026875
3.7700e-02,0.00529687
3.7720e-02,-0.00384375
